analysis_sample_rate,bit_rate,length,replay_gain,sample_rate,codec,downmix,md5_encoded,track_id,danceability,femaleness,acousticness,aggressiveness,electronicity,happiness,festiveness,relaxation,sadness,brightness,tonality,insrumentalness
44100,64028,60.15997696,-14.65685272,22050,mp3,mix,772f214dcf7364da612cce57cdb856e9,TRBOKXA128F425EE7F,0.935760677,0.972791135,0.492146373,0.085477702,0.753713012,0.254748702,0.048065517,0.954512119,0.385068297,0.463519961,0.25059545,0.011391649
44100,128221,15.04653072,-11.28574944,44100,mp3,mix,11ca715dd91c8a59374e47d83300466f,TRSSSOL128F92E5840,0.910441518,0.988354921,0.698225021,0.013457947,0.401875615,0.413547367,0.381841987,0.288588256,0.813524783,0.974535167,0.997158229,0.293146878
44100,128056,60.08161163,-14.61073303,22050,mp3,mix,9efa583eb432d76deb1a1f23a57de1fb,TRIZHWS128F4269CF5,0.097029664,0.137722462,0.013403806,0.953662097,0.066713549,0.563452899,0.249091536,0.015028944,0.028550312,0.140915006,0.095732622,6.35E-05
44100,128056,60.02936554,-15.06823349,22050,mp3,mix,032ced6e985c5d758a22be2fca41c249,TROUXMX128F9310FA5,0.124531746,0.958340526,0.263684869,0.026551398,0.186041415,0.091842934,0.132836729,0.749183297,0.617626011,0.58935535,0.615597546,0.079819404
44100,128111,30.04081726,-11.9210434,44100,mp3,mix,2f236f88ef97d493f349e972894a4473,TRPSTYY128F4290D14,0.121027827,0.995856047,0.91706264,0.003133736,0.040813927,0.222352892,0.030574115,0.934974194,0.882463217,0.407051891,0.20794338,0.000124911
44100,128111,30.04081726,-10.80092239,44100,mp3,mix,727040c225e2528f3db91c0d2c221783,TRGTIPC128E0793BA3,1.44E-05,0.609725952,0.985634029,0.010127645,0.059017718,0.276699841,0.003898983,0.993859231,0.754868448,0.989205241,0.947717845,0.005949357
44100,64055,30.06691551,-9.276664734,22050,mp3,mix,a630b0f789068c8b35b0fc35422d529a,TRHDRAV128F4293147,0.005675285,0.510199428,0.959370553,0.05968301,0.546723247,0.008023898,0.029669352,0.885237157,0.365242213,0.06340044,0.020473974,0.084452264
44100,128056,60.08161163,-11.80615616,22050,mp3,mix,143549de01571d03000c3eacd28e9b0c,TRPDLLT12903CB1BA3,0.295292169,0.999845147,0.604276359,1.53E-05,0.61815393,0.493635476,0.109757662,0.52189815,0.644796491,0.813215673,0.345085591,0.391689897
44100,128056,60.02936554,-14.96701241,22050,mp3,mix,2da60795aa7ceeea607ff15ce8b3f5ee,TRGNZXH128F932CC72,0.18134512,0.888294816,0.027482998,0.590443015,0.421881229,0.055547263,0.382251769,0.5,0.151812941,0.777321577,0.424324393,0.401354223
44100,128111,30.04081726,-14.10323334,44100,mp3,mix,d1a5144e5724c3aefd14182675f92c0c,TRQNNGZ12903CB0BB1,0.358383775,0.419787288,0.269655615,0.018543443,0.092966758,0.634036243,0.089677833,0.63723284,0.681435406,0.979837656,0.994734108,0.112153344
44100,128056,60.08161163,-13.57635689,22050,mp3,mix,95c820935488f661168f38ff87100de9,TRFMRAM128F427E8B9,0.01191042,0.520101607,0.231027588,0.180708826,0.51759547,0.932794154,0.059916764,0.188082516,0.209182709,0.662827909,0.987161636,0.029205389
44100,64055,30.04079437,-8.981985092,22050,mp3,mix,dd9fde0e70121610ed6c47a8a31e6a48,TREIWDI128F4263D74,0.277629197,0.585961163,0.040404733,0.922529399,0.732593954,0.834100842,0.442660809,0.311693966,0.258961231,0.996902883,0.369094461,0.947637677
44100,128056,60.02936554,-14.93421364,22050,mp3,mix,1272acd6c69a0aeb6ec591f7e7649009,TRKNOFE128F42552FC,0.996660888,0.971780121,0.017387319,0.37279433,0.996296406,0.160566643,0.758498907,0.6043787,0.040488966,0.002124386,0.205727503,0.984565794
44100,64055,30.06691551,-13.20268631,22050,mp3,mix,96cc5f8965f179114711f0ead909a63d,TRADZYD128E078BE45,0.947633028,0.970916152,0.029358154,0.108336039,0.984535098,0.450043917,0.663067937,0.374828488,0.402320355,0.079205617,0.024313038,0.151105806
44100,128111,30.04081726,-12.75314903,44100,mp3,mix,2cae9866df5f70030c35709f7ca77c3f,TRWAORZ128F92D2B7D,0.232109457,0.902611017,0.651661098,0.120486349,0.5,0.689882994,0.098284252,0.902304173,0.660413265,0.925060391,0.621295869,0.366809607
44100,64028,60.02936554,-11.57001305,22050,mp3,mix,eab9f9e8e950da0ad52d67d0ed5d8613,TRMZXXZ128F4282122,0.980856955,0.946767628,0.070809752,0.187472731,0.808307707,0.802807271,0.512755632,0.950578928,0.388110816,0.999998331,0.967279792,0.923453093
44100,64028,60.02936554,-15.23694038,22050,mp3,mix,f009a4b574a9480c21c4db477103781d,TRPWFBK128F426B057,0.193658367,0.610400617,1.98E-09,0.999976993,0.776605785,0.045519028,0.802333653,0.047095791,0.003369475,0.027148115,0.003190113,0.009441075
44100,64028,60.02936554,-12.88236427,22050,mp3,mix,09390c77faa77e18c0e3e6a352440fe0,TRTSBAY128E0792236,0.044082318,0.117418811,0.115066223,0.820997775,0.479012758,0.81586957,0.331637472,0.16756022,0.076262541,0.782408237,0.892930746,0.111091301
44100,64055,30.04079437,-9.612438202,22050,mp3,mix,1cf1054aa7210d9826b483414f619876,TRKAIPM128F424E2C9,0.105394907,0.838119209,0.784780383,0.104115084,0.18967934,0.628652453,0.036632892,0.98521477,0.859367251,0.969477475,0.965074837,0.400626272
44100,128056,60.02936554,-10.98840332,22050,mp3,mix,9e9c6800e09064298acb2fc858603b5c,TREFCZW128F931EB9A,0.994007885,0.972343922,0.019812372,0.1220451,0.95338887,0.1778422,0.35926488,0.226522282,0.209902003,0.391958326,0.06998083,0.79944551
44100,64028,60.02936554,-13.59888268,22050,mp3,mix,cf623b3da83dce23c9010a7900e7c149,TRUYPBW128F422C410,6.52E-07,0.315092564,5.04E-07,0.983913004,0.711268425,0.692341149,0.863944888,0.014188977,0.0372345,0.04251973,0.22885713,9.72E-05
44100,128056,60.02936554,-9.412305832,22050,mp3,mix,b1ca6e8ff816446778982c808619acdb,TRDILRC12903CEAA0A,0.39175266,0.93816942,0.100322247,0.073458932,0.457263887,0.12283098,0.19839561,0.963660717,0.264651597,0.357778519,0.014855641,0.016463218
44100,64059,60.02936554,-13.85894012,22050,mp3,mix,8fd1173d22f93d73114121d04ca61492,TRUGDKY128F14B0852,0.027913397,0.732292473,0.00957227,0.889058292,0.129042253,0.121277191,0.377998561,0.349768877,0.022968259,0.01537122,0.043528609,0.000331585
44100,128111,30.04081726,-13.52843857,44100,mp3,mix,c5a67c90ffd5217dc9104d7d6ed09f3f,TRUIYYL128F92F6E5E,0.37010166,0.432553351,0.976732194,0.125802293,0.075460501,0.799319386,0.060039483,0.313703895,0.892414093,0.999998868,0.998614728,0.035077076
44100,64055,30.04079437,-14.69168282,22050,mp3,mix,7637221707f4c182b6e1d5f692359cff,TRTUYQV128F4285760,4.05E-12,0.319503158,9.69E-07,0.995787024,0.507056355,0.647603869,0.863982737,0.10946063,0.014393009,0.542427123,0.17211397,0.00015563
44100,128111,30.04081726,-11.21505737,44100,mp3,mix,6ee32f7e59bab1cdeb43cc90395c465d,TRELRYV128F4250669,0.775432408,0.804573119,0.142717421,0.513180852,0.551171541,0.182975054,0.521626353,0.547502816,0.124615014,0.536358476,0.094318651,0.021783309
44100,128056,60.02936554,-14.48370552,22050,mp3,mix,7e8e4a7d94d6b8f72c4e42a5f04ed2d8,TRGGLNA128F9360088,0.088723086,0.163434595,0.099760644,0.14671205,0.483581334,0.78835386,0.422341853,0.070254177,0.0721756,0.997341752,0.955347478,0.002703568
44100,64058,60.02936554,-10.5596962,22050,mp3,mix,f1795b8f50a8e1453978b6468779a78d,TRVFWYL128F1496BC4,0.058253951,0.759371221,0.003339365,0.840198159,0.452978104,0.939391196,0.790117264,0.143725157,0.034535065,0.94932133,0.263454974,0.000111188
44100,128111,30.04081726,-15.41611671,44100,mp3,mix,073a7c499c3bcae53ea129b53564d846,TRKFTER128F92F3C1A,0.039807152,0.10806556,0.614881217,0.04739498,0.238201395,0.357082695,0.057815559,0.980671585,0.453879803,0.984264255,0.991853893,0.115247875
44100,128111,30.04081726,-2.048622131,44100,mp3,mix,a8362999f072224264a1ff11b63a49d3,TRTMIRI128F92F3BD0,0.542920768,0.5,0.873552144,0.013340949,0.430101484,0.056780096,0.115209959,0.952344298,0.917732596,0.209139869,0.258644432,0.17837362
44100,128111,30.04081726,-4.722564697,44100,mp3,mix,eb1c5e74d3128db0d22270855db494b8,TRQARZW128F42AC859,0.283809274,0.191841453,0.958672404,0.13022019,0.117295422,0.162669301,0.030352458,0.941184878,0.949171543,0.050145432,0.287714928,0.00040425
44100,128000,60.08163452,-16.44739914,44100,mp3,mix,b5b981c9d09dabbad010a79ed5e7d9bc,TRTICOD128EF3432FE,6.07E-06,0.152825594,5.72E-06,0.999705136,0.425480396,0.136936605,0.815940142,0.055895973,0.00256616,0.001547604,0.030053942,0.000104513
44100,64055,30.06691551,-12.24392891,22050,mp3,mix,831088474b18d88c543a751ffd9c1a46,TRNCBWI128F14B06BF,0.720460415,0.77932328,0.027148359,0.920144975,0.676850975,0.292598635,0.757950306,0.044796105,0.100859396,0.035322946,0.016452767,0.020136567
44100,128000,60.08163452,-14.78248405,44100,mp3,mix,9ff27cf5b4db0a306835f4c8a2d551a6,TRXGYSS128EF349F17,0.996639192,0.532491207,0.021651449,0.529926777,0.950270176,0.125789866,0.763933957,0.536774635,0.393505067,0.03013923,0.613139749,0.105025664
44100,128111,30.04081726,-9.394098282,44100,mp3,mix,4c47cfd43531fb36ea9c8babbc0db4fa,TRZGIVX12903CA594C,0.220126152,0.272491157,0.966548145,0.008800115,0.140161753,0.141250297,0.03495628,0.984950006,0.913091004,0.666173398,0.948837996,0.061331019
44100,128056,60.02936554,-11.21535683,22050,mp3,mix,cf61acdcd98ae3d4463d5c3b4e1732fa,TRDFLMB128F93214AC,0.999720693,0.913054764,0.018585457,0.506735802,0.99319309,0.6640926,0.847135603,0.783319235,0.135361314,0.108816564,0.003931458,0.439610004
44100,128000,30.04081726,-9.149110794,44100,mp3,mix,2674dd4d8de8ade4177366260024f057,TRLANVM12903D11B3D,0.154976115,0.089979321,0.394137889,0.259981036,0.240995556,0.857773125,0.206191808,0.36972335,0.5,0.428003341,0.592049062,0.007020764
44100,128056,60.02936554,-5.043214798,22050,mp3,mix,20cd13f664888fc2b5329d6b49f4b2e6,TRGYUTF12903CA1226,0.999994159,0.632835448,1.82E-05,0.465796471,0.987450004,0.755114734,0.959543407,0.766229272,0.083250761,0.505336881,0.00790559,0.991184533
44100,64028,60.02936554,-11.83637428,22050,mp3,mix,c4140692fc8a1f2d0ac25318d4508733,TRUSJSY128F42701B5,0.824427903,0.531974196,0.009299113,0.96251893,0.208037004,0.273285776,0.637433112,0.158852354,0.035359025,0.830579817,0.003125329,0.89713794
44100,128056,60.02936554,-5.102212906,22050,mp3,mix,94376340cb1464a28bf94d32d49a1a31,TRUORCZ128F92FC0DD,0.999319971,0.716019094,2.01E-06,0.995471597,0.995662451,0.617145538,0.955679417,0.239222422,0.035649654,0.249698117,0.27180925,0.305655062
44100,128056,60.08161163,-11.0747757,22050,mp3,mix,29e27b0fd94d5dfaea6182339205018a,TRSYCMI12903CE007B,0.489799768,0.72235918,9.47E-06,0.794055343,0.869029522,0.162934184,0.756455362,0.196660191,0.171609923,0.030602183,0.098135173,0.055331666
44100,128056,60.02936554,-14.19515991,22050,mp3,mix,18c1ae1347c8da63d0eef7533acc4381,TRXEBRO128F92FAB7C,0.055731677,0.162252888,0.017267535,0.902233183,0.090155266,0.722486734,0.245699078,0.26745829,0.086606264,0.87584281,0.959776878,0.00052708
44100,128056,60.02936554,-14.10993958,22050,mp3,mix,5bf718d71a4cb4288b227c732d73843c,TRWCNZU12903CC38B2,0.999597788,0.780372322,0.017721936,0.275904477,0.986739755,0.35836494,0.951770246,0.084962033,0.179158777,0.670984328,0.039871957,0.944541335
44100,128111,30.04081726,-9.121822357,44100,mp3,mix,c5589ce83663b4bf56568e130a89eca0,TRCHIEC128F4288643,0.081455871,0.356660128,0.965725601,2.46E-06,0.019542569,0.319079369,0.029397972,0.540794611,0.821711063,0.999999166,0.963819206,0.040689994
44100,128056,60.08161163,-11.77154541,22050,mp3,mix,2f0cd8be702b6b1978a9c33f9695dd9b,TRCNPVM128F9312D4C,0.200533241,0.982816637,0.113671139,0.092148438,0.723683596,0.5,0.274760574,0.333070338,0.30216068,0.981468439,0.02942528,0.017896796
44100,128111,30.04081726,-13.00566483,44100,mp3,mix,94a00b69d93a9fa9bcd30452ee179c09,TRGVKOH128F42ACF7E,0.847243309,0.294615418,0.048566271,0.480773121,0.281933129,0.004068513,0.795084655,0.007605011,0.228183717,0.237760007,0.228834108,0.018575912
44100,128056,60.08161163,-4.68164444,22050,mp3,mix,3d9689f75a920a92a0a413df65e77458,TRLMSSP128F4251433,0.931731164,0.919492185,0.44009468,0.039003171,0.874569774,0.5,0.688355207,0.884068966,0.359676659,0.832398117,0.120228879,0.281235576
44100,128056,60.08161163,-7.520231247,22050,mp3,mix,c77c7f0536156860bf0a62d65741e38d,TRGGCHM12903CCC173,0.1809434,0.997115493,0.727632165,1.59E-05,0.019255999,0.577826083,0.018894082,0.863928258,0.190554023,0.971047938,0.991610467,0.953372002
44100,128056,60.02936554,-7.327203751,22050,mp3,mix,ffa7e96c3d509d22979fcc182da7f7b1,TRHOGXJ128F9347B78,0.969153464,0.805335104,0.348158538,0.338290691,0.950143456,0.1794025,0.133317113,0.258020312,0.447910279,0.002563458,0.389275104,0.999993384
44100,64055,30.04079437,-11.77314758,22050,mp3,mix,653d30e75e2f501924550b5d1f13ba72,TRBTVFP128F428CDDE,0.851666868,0.718910456,1.02E-07,0.158985108,0.98471278,0.21605368,0.291168243,0.659876525,0.279028267,0.079389192,0.03606594,0.00868711
44100,128111,30.04079437,-15.75359154,22050,mp3,mix,1ad909e215cbb9078ceff951cf960865,TRLYSME128F92CE0A9,0.057196647,0.999875128,0.873782933,0.017117362,0.049334168,0.797335029,0.027038191,0.800171375,0.941867232,0.900189996,0.078012973,0.01418169
44100,64055,30.04081726,-14.10429001,44100,mp3,mix,ebc7b2bcda5a784fb88f33d1de0dcf87,TRCWYDW128F422B1F8,0.219320804,0.363564998,0.299994141,0.092873864,0.572964787,0.23077479,0.221484601,0.757816255,0.390720725,0.296299428,0.628029585,0.113590427
44100,64055,30.04079437,-11.04888153,22050,mp3,mix,93df43a03ba903878b2f095915ad81da,TRHVKSQ128F426886B,0.050019391,0.917152107,0.871933758,0.009796533,0.158274919,0.236242935,0.030703697,0.94329679,0.926158369,0.615242302,0.759667397,0.002759803
44100,128056,60.02936554,-3.394042969,22050,mp3,mix,7d95493cb49c33e2229d61cd8e0f712e,TRYYHDI128F9338282,0.712605596,0.421241522,0.613490641,0.024280783,0.184854046,0.555840909,0.152693853,0.10166119,0.621570706,0.914533257,0.596625507,0.001088675
44100,128056,60.08161163,-11.87722206,22050,mp3,mix,e6b2205546ab2eca17d7478b425c1f4f,TRTJSTR12903CC89B4,0.456538886,0.462102532,0.049995579,0.591736972,0.238337487,0.5,0.675441504,0.207645938,0.346033514,0.471658409,0.247166604,0.0139713
44100,128056,60.02936554,-17.93460464,22050,mp3,mix,9e3ef7c082c0fb7daa043bf5210efef3,TRVLNUE12903CB4F4A,1.24E-07,0.371917933,3.37E-07,0.995023251,0.233567983,0.991032004,0.651913941,0.418200731,0.089204445,0.259268522,0.008335766,0.00177978
44100,128111,30.09092903,-2.515518188,22050,mp3,mix,6139c037ce23ae5dbbd37d8d033b60db,TRXPUUK128F1458CAC,0.200328261,0.940422833,0.876576662,0.017973065,0.226556912,0.422942698,0.092483267,0.925594687,0.86843884,0.145785734,0.936352193,0.595624566
44100,128056,60.02936554,-15.17084503,22050,mp3,mix,ef73db533b0eb263a42054a3a95725d6,TREXNZM128F9301FA5,0.987645447,0.519699633,0.622894824,0.065539561,0.95431006,0.380936563,0.338418543,0.133308202,0.19603616,0.407740325,0.906593263,0.074326314
44100,128056,60.02936554,-11.76746559,22050,mp3,mix,b7b34db0cbc5e0e24dc66aeb93c5fe9e,TRTPMPT128F92F31C1,0.680137038,0.869036317,0.353776574,0.005737742,0.481376946,0.213725567,0.267521262,0.8527233,0.696355283,0.589814007,0.012068368,0.108528949
44100,128111,30.04081726,-9.082695007,44100,mp3,mix,13d6a154c68f1e1d9582baa51e30b150,TRCYHAX128F42A0ACA,0.768902242,0.290137082,0.116927274,0.140287057,0.449687093,0.656877398,0.560876846,0.111449413,0.128346056,0.964960575,0.944295883,0.197449401
44100,128111,30.04081726,-13.47284508,44100,mp3,mix,3891f7afb8e792ebe627e1198264cda9,TRBFNOR128F933B0F5,0.832650661,0.058771342,0.015113664,0.420196801,0.623909891,0.693727553,0.761110842,0.074611269,0.051530618,0.989885509,0.733878434,0.090587988
44100,128111,30.04081726,-7.663553238,44100,mp3,mix,478b8c6ae388e99bb7b97a5eda55e876,TRFVOFW128F42AFD3D,0.211221263,0.433845967,0.737510622,0.005517279,0.076258004,0.949729443,0.043815918,0.954101741,0.888416469,0.989903152,0.924775362,0.013870714
44100,128111,30.04081726,-14.08774185,44100,mp3,mix,b84414121e4ace36473d93af42562fa3,TRVFHRG128F92D823B,0.328703284,0.390942782,0.839860559,0.046550311,0.606722057,0.587583721,0.021504739,0.963301241,0.697926223,0.507778406,0.634063959,0.173505902
44100,64028,60.02936554,-11.13681602,22050,mp3,mix,f2ccdcb87c934b7665c52a97feee0028,TRHWSDC128F4213844,0.552657127,0.246459633,0.019858152,0.392008215,0.749175847,0.437186688,0.601150215,0.232021213,0.122155644,0.408507138,0.845040143,0.003149868
44100,64056,29.62283516,-8.369297028,22050,mp3,mix,d5bb9b9ec1306a4c15402b20d9efe832,TROMLMY128F42381DF,0.014391057,0.838337183,0.996501744,0.003605753,0.032382555,0.003268718,0.003270478,0.803708673,0.870517015,0.944859624,0.104823917,0.006347386
44100,128111,30.04081726,-14.16628647,44100,mp3,mix,8a12e9150b8f137b96786b40d7b15f46,TRVXZAC12903C9EB8D,0.321512818,0.984124959,0.5885517,0.013962372,0.033562925,0.704333901,0.393374354,0.183053389,0.484670252,0.838449717,0.99013412,0.004302306
44100,128111,30.04081726,-16.40132904,44100,mp3,mix,ef8f336061223102a461cf4a88430ecc,TRDSOEJ128F9339722,0.797170043,0.046813045,0.011754361,0.666072667,0.356262803,0.468974978,0.830885708,0.089975961,0.063211292,0.276851892,0.728357553,0.08764299
44100,128111,30.04081726,-15.15456009,44100,mp3,mix,2167a8186229a2f94ea3176f10f6225b,TRSLAKA128F42622F5,0.806417823,0.063940518,3.94E-06,0.962257802,0.20091562,0.807042122,0.724284232,0.003387631,0.026442971,0.995409667,0.922899485,0.113123111
44100,64055,30.04079437,-7.647781372,22050,mp3,mix,4172893db1af5cacf73c3eca3f94d49f,TRFENRA128F429B50D,0.296506435,0.973896682,0.423116922,0.018154724,0.085136667,0.575405419,0.070213765,0.148560882,0.930446684,0.109157719,0.840354085,0.001007149
44100,128056,60.08161163,-1.862638474,22050,mp3,mix,c852329b0dfc17fc80bdc76761512354,TRXQXUE128F4257874,0.462327272,0.960275114,0.93862927,0.299729466,0.47739923,0.175386697,0.045341607,0.989521027,0.753411293,0.059568107,0.14577879,0.993092775
44100,63790,29.8318367,-14.07571411,44100,mp3,mix,c91c3d07756330c141cf270c1b27f217,TRDUDPH128F149415D,0.616318166,0.445890009,0.153209448,0.089371473,0.847446978,0.109067559,0.035553284,0.946697354,0.538846076,0.471376181,0.958084822,0.568063021
44100,128000,60.08163452,-9.159145355,44100,mp3,mix,96597713ea08cb6dad875a9948efefdf,TRGBNUN128F931925E,0.275090158,0.853413761,0.472476959,0.007908585,0.480464607,0.318147629,0.36304611,0.651806891,0.709779918,0.932369113,0.590978622,0.628883839
44100,128111,30.04081726,4.26042366,44100,mp3,mix,1ef6e6cb53f13c83813265b17af43a26,TRBQVGS128F42671B1,0.992075443,0.188584626,0.241161153,8.48E-07,0.544903457,0.128846571,0.07298734,0.989180505,0.912299991,0.449873209,0.743858576,0.152245775
44100,128056,60.02936554,-8.051574707,22050,mp3,mix,5d6d6e9c892fe8dbddde40ec27f3c4a9,TRAYLGZ128F92D152B,0.146515667,0.321782887,0.15379937,0.056938946,0.304888368,0.770999908,0.284025133,0.433564067,0.208793476,0.970210433,0.898368776,0.715991855
44100,128111,30.04081726,-8.943138123,44100,mp3,mix,7db3d6664ad5a80b7cd3a99f16834d01,TRHEXYE128F427BD29,0.318637997,0.018627331,0.741708934,0.021710305,0.303850144,0.371559978,0.213193864,0.07112027,0.641209304,0.967589557,0.991066217,0.071496256
44100,128110,30.38040733,-11.52708817,44100,mp3,mix,a6fd092cbf2a50075196d1018a464c9d,TRXWTSJ12903CC0A7C,0.477495015,0.826854885,0.154451087,0.113242067,0.378880143,0.064314611,0.663767278,0.131681234,0.223807707,0.821488202,0.988006294,0.003435657
44100,128000,30.04081726,-14.41807556,44100,mp3,mix,eef6a2045f4b5679fffa4c35b36521ca,TRSQAJI128E0784D20,0.529409468,0.004725422,0.128716141,0.156373337,0.27761057,0.722067297,0.406204075,0.047741856,0.210016221,0.973215699,0.350985289,0.109597221
44100,64059,60.02936554,-12.60068893,22050,mp3,mix,f948122759aa0c7be7dd62ec710e1090,TRHPRVL128F147940E,0.994852126,0.093456537,0.008737557,0.730518281,0.989540815,0.069215074,0.90018481,0.372071564,0.031518612,0.519434035,0.205445573,0.356555402
44100,128111,30.09092903,-16.16123199,22050,mp3,mix,0ae89859858af1c99170a08fb0af9b5b,TRTXPKP128E0788AFE,0.242037058,0.385232449,0.102068983,0.123507023,0.472838849,0.925287306,0.743370593,0.116978325,0.258754969,0.999995172,0.888376713,0.119787812
44100,128056,60.08161163,-8.737419128,22050,mp3,mix,d5db3ca504d7e2ba802fcb3ca215aa94,TRHTFMP128F4252519,0.825492144,0.533110857,0.027134692,0.603626311,0.910567403,0.420992881,0.300766259,0.095883235,0.138446108,0.00320524,0.222831607,0.050716709
44100,128111,30.04081726,-10.74091911,44100,mp3,mix,95e27d0ec0d8b930f6f848f296f17f7d,TRVDPLH128F4278D6F,0.64628911,9.04E-08,0.683714569,0.128253475,0.314014763,0.345133156,0.329909205,0.374675989,0.608636379,0.997085214,0.942413807,0.000843683
44100,64055,60.02936554,-17.0821209,22050,mp3,mix,e7a8745e40242080ac25053422b9c685,TRBFRFR128E0781C86,0.214314178,0.347611994,1.12E-05,0.938674331,0.006717512,0.889748752,0.45680663,0.063182287,0.029702071,0.995320678,0.396034747,0.128650144
44100,64055,30.06691551,-13.53430748,22050,mp3,mix,829aa839fcf570713df0792d1ddd121d,TRTWXSC128F4268428,0.917727649,0.896105468,0.00677589,0.622951746,0.576493144,0.810884535,0.787621379,0.402726352,0.076616593,0.163455397,0.778172255,0.092287198
44100,64028,60.02936554,-13.67095566,22050,mp3,mix,791b39839dc2d22efe1ba49221c398ca,TRYFPYL128E0780FA7,0.006671029,0.482794553,0.242465496,0.09890411,0.033287253,0.782616198,0.263668299,0.466439068,0.5,0.749653041,0.997327328,0.002749908
44100,128111,30.04081726,-7.074266434,44100,mp3,mix,75489fd0082ffc6e56fc65ca483d481f,TRSZEKJ128F426268A,0.979285419,0.776226759,0.467552304,0.081069902,0.866890848,0.269807875,0.047890767,0.99998188,0.788266957,0.016094156,0.026423922,0.015011475
44100,128056,60.02936554,-14.38667297,22050,mp3,mix,aa01f4e8382de5ce15836dd272cf734c,TRBTAZI128F92CAA62,0.274021506,0.637566745,0.068335667,0.786418915,0.086834893,0.338146925,0.121518716,0.254807919,0.055741318,0.661657572,0.064039007,0.005863028
44100,128056,60.02936554,-13.335186,22050,mp3,mix,5eba4d28f77fd559f6198804b115c490,TRNWPWB128F93363FF,0.999844015,0.874788046,0.037336342,0.177262828,0.941195011,0.785000563,0.853197455,0.055541217,0.009816783,0.460674971,0.037928339,0.740277529
44100,128056,60.02936554,-10.68888855,22050,mp3,mix,8fd93ca09ab9346804f681559b843e00,TRSOCLY128F9300E90,0.866716325,0.85987103,0.324006408,0.606797159,0.928897381,0.223940551,0.268831879,0.375077099,0.670694292,0.531739473,0.705713749,0.134396031
44100,64110,29.88405991,-13.74687004,22050,mp3,mix,78f567dbda07569e96ed2b5dfde60e6e,TRYCJNA128C7196962,0.92485857,0.5,0.052107647,0.5,0.929096937,0.647986174,0.556397855,0.604442537,0.453728974,0.922180474,0.164485961,0.000898908
44100,128056,60.08161163,-2.617038727,22050,mp3,mix,17a0d15bdb417d5cf363a64e68babb9e,TRWCBTX12903CAFDFF,0.996643722,0.389945239,0.007012001,0.411041677,0.982286155,0.64600414,0.561701775,0.804869235,0.204318658,0.090436243,6.92E-06,0.893208504
44100,63790,29.91020393,-10.0141716,44100,mp3,mix,84b4846c0d8dece6c12086954e44770b,TRNLMVN128E0799925,0.987238169,0.976656497,0.584747434,0.002755969,0.024685906,0.256119281,0.118737616,0.807585299,0.645938456,0.984471679,0.747746944,1.27E-05
44100,64060,60.02936554,-12.53298569,22050,mp3,mix,1308ed79abf1a0c65111da8efdee0881,TRDIFPY128F1482F45,0.388731986,0.505021691,0.147310287,0.027384721,0.706236243,0.988071501,0.350651294,0.066271037,0.301275074,0.939480841,0.953057706,0.000495176
44100,128111,30.04081726,-8.501325607,44100,mp3,mix,feeb76089e791ed4506e896e47dc7f89,TRATYNL128F429D572,0.027137227,0.623050511,0.016883904,3.00E-14,0.966499269,0.639496207,6.13E-06,0.810661614,0.888803363,0.996053338,0.993025541,0.777730107
44100,64000,60.08161163,-10.22953606,22050,mp3,mix,0e97d0b606409dc015f211c200bf46ac,TRANHXN128F4283CB7,0.999976337,0.695259869,9.79E-07,0.469919145,0.985718548,0.644079208,0.915803432,0.04805202,0.063649274,0.480092019,0.005796148,0.892707288
44100,128056,60.02936554,-7.131938934,22050,mp3,mix,c8aef20547023ced6c675e732ea6fa5d,TRVJOWM12903CF5DB8,0.1725723,0.993018508,0.807333231,0.109318286,0.194244623,0.309847057,0.054194145,0.902114987,0.785599351,0.996174037,0.743042946,0.964034259
44100,128056,60.02936554,-11.67072868,22050,mp3,mix,8fdb5cea46be520edf1e58a48cd38e52,TREWOHT128F930513B,0.597286403,0.784831107,0.728193402,0.104264803,0.953452408,0.021940039,0.078068435,0.98326081,0.815068066,0.011462399,0.036091927,0.856024265
44100,128111,30.04081726,-12.29440689,44100,mp3,mix,8e67aa19dd2f20ee4a86306f269d1984,TRETKFZ128F933630C,9.97E-08,0.635260284,0.00973787,0.938200176,0.902415395,0.161063999,0.042969089,0.442852855,0.465009302,0.044586286,0.986922264,0.087864168
44100,64059,60.02936554,-5.523195267,22050,mp3,mix,e8e5422914d0a82915158088826ccab1,TRMISPC128F14691F5,0.552652597,0.046895567,0.08047165,0.632051051,0.392876565,0.832634449,0.468319446,0.047852919,0.288266569,0.240239322,0.834250629,0.008241538
44100,128111,30.04081726,-13.88325691,44100,mp3,mix,6be867cc65f1b7326d1c768c87c70ed1,TRNBJUP128F9307083,0.988329709,0.998158693,0.26732561,0.060126308,0.587891698,0.445178688,0.728883684,0.389944047,0.339973658,0.962261498,0.944307685,0.021778546
44100,128056,60.08161163,-11.07316971,22050,mp3,mix,bd37e1ae69fb19f3c606b1188f49ffa5,TRAJUBO128F42460B4,0.095889747,0.934250951,0.624158204,0.003907256,0.024424713,0.758676291,0.025914012,0.606550395,0.679742098,0.981467545,0.804383576,0.995294511
44100,128056,60.02936554,-3.540348053,22050,mp3,mix,4a35fbe39f8e612174b4ecca98dc7cc8,TROBSCT128F92E14B1,0.986205578,0.850974917,0.091971904,0.468865901,0.81866461,0.250130862,0.386429787,0.845525801,0.186393529,0.087870128,0.287866116,0.43539837
